Boarding Stop,Alighting Stop,Hour,Total
410460005,410459657.0,12,1
410460005,410459897.0,12,6
410460005,410482491.0,12,1
410460005,410482568.0,12,2
410460005,410482520.0,12,1
410460005,410462103.0,12,2
410460005,1531005322.0,12,7
410460005,410475114.0,12,3
410460005,410482564.0,12,1
410460005,410465916.0,12,3
410460005,410465917.0,12,1
410460005,410464251.0,12,11
410460005,410466111.0,12,1
410460005,410466111.0,12,3
410460005,410462762.0,12,1
410460005,410465915.0,12,2
410460005,410465917.0,12,1
410459904,410482520.0,12,2
410459904,410467153.0,12,1
410459904,410462103.0,12,5
410459904,1531005322.0,12,25
410459904,410475114.0,12,2
410459904,410464251.0,12,1
410459897,410482572.0,12,1
410459897,410482520.0,12,1
410459897,410462101.0,12,2
410459897,1531005322.0,12,5
410459897,410480716.0,12,2
410459897,410465916.0,12,2
410459897,410462762.0,12,1
410459901,410462103.0,12,1
410459901,410465917.0,12,1
410459901,410464251.0,12,1
410482562,410464251.0,12,1
410482491,410464251.0,12,2
410482568,410465916.0,12,1
410482568,410464251.0,12,2
410482572,410482570.0,12,1
410482572,410466111.0,12,1
410482520,410471081.0,12,2
410482520,410480724.0,12,4
410482520,410465917.0,12,1
410482520,410464251.0,12,1
410482520,410465915.0,12,1
410482520,410465917.0,12,1
410482520,410462762.0,12,1
410467153,410482572.0,12,1
410467153,410483103.0,12,1
410467153,410466111.0,12,3
410462101,1531005322.0,12,8
410462101,410475114.0,12,2
410462101,410465917.0,12,2
410462103,410483103.0,12,4
410462103,1531005322.0,12,22
410462103,410465917.0,12,1
410462103,410464251.0,12,1
410462103,410464251.0,12,1
1531005322,410482568.0,12,6
1531005322,410482570.0,12,1
1531005322,410465915.0,12,2
410475114,410482568.0,12,3
410475114,410480724.0,12,1
410475114,410465916.0,12,2
410475114,410465917.0,12,1
410471081,410464251.0,12,6
410471081,410465915.0,12,3
410482570,410465915.0,12,2
410482564,410462762.0,12,1
410464248,410464251.0,12,1
410480724,410466111.0,12,1
410480721,410464251.0,12,1
410480722,410480724.0,12,2
410480722,410464251.0,12,1
410480722,410462762.0,12,1
410480722,410465917.0,12,1
410480716,410464251.0,12,2
410480716,410466111.0,12,3
410480716,410465915.0,12,2
410465916,410464251.0,12,7
410465916,410466111.0,12,1
410465916,410462762.0,12,2
410465916,410465915.0,12,4
410465916,410465915.0,12,1
410465916,410465917.0,12,1
410466111,410464251.0,12,15
410462762,410464251.0,12,19
410465915,410464251.0,12,12
410465915,410466111.0,12,2
410465915,410464251.0,12,2
410465915,410462762.0,12,3
410465915,410462762.0,12,1
410465917,410464251.0,12,8
410465917,410466111.0,12,1
410465917,410466111.0,12,6
410465917,410465915.0,12,1
410465917,410465915.0,12,5
410465917,410462762.0,12,1
